seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
107,S100USSQ,E12963,,2010401034817.0,ステート・ストリート・グローバル・アドバイザーズ株式会社,G15115,30.0,04A000,30.0,,,2024-11-20 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
108,S100UDG1,E14415,,2010001066608.0,シンプレクス・アセット・マネジメント株式会社,G11257,30.0,04A000,30.0,,,2024-11-20 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
109,S100ULM9,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G14019,30.0,04A000,30.0,,,2024-11-20 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
110,S100ULMC,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G14020,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:18,有価証券報告書（内国投資信託受益証券）－第4期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
111,S100USSU,E12963,,2010401034817.0,ステート・ストリート・グローバル・アドバイザーズ株式会社,G15117,30.0,07A000,120.0,2024-03-06,2024-09-05,2024-11-20 09:18,有価証券報告書（内国投資信託受益証券）－第2期(2024/03/06－2024/09/05),,,,,,,0,0,0,1,1,1,0,1,1
112,S100UT8G,E30567,,9010401102237.0,アスパラントグループ株式会社,,60.0,010002,350.0,,,2024-11-20 09:18,変更報告書,E39126,,,,,,0,0,0,1,1,0,0,1,1
113,S100ULMF,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G14020,30.0,04A000,30.0,,,2024-11-20 09:18,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
114,S100UQGI,E09666,,9010001062807.0,アムンディ・ジャパン株式会社,G07497,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:19,半期報告書（内国投資信託受益証券）－第16期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
115,S100USIE,E12963,,2010401034817.0,ステート・ストリート・グローバル・アドバイザーズ株式会社,G15117,30.0,04A001,40.0,,,2024-11-20 09:19,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SHBA,,0,0,0,1,1,1,0,1,1
116,S100UF3G,E12473,,4010001031576.0,ＵＢＳアセット・マネジメント株式会社,G05502,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:19,有価証券報告書（内国投資信託受益証券）－第17期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
117,S100UT1L,E03645,85370.0,5110001022754.0,株式会社大光銀行,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-20 09:19,半期報告書－第123期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
118,S100ULN3,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G14976,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:19,半期報告書（内国投資信託受益証券）－第2期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
119,S100UF3J,E12473,,4010001031576.0,ＵＢＳアセット・マネジメント株式会社,G05502,30.0,04A000,30.0,,,2024-11-20 09:20,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
120,S100USW4,E12963,,2010401034817.0,ステート・ストリート・グローバル・アドバイザーズ株式会社,G15117,30.0,04A000,30.0,,,2024-11-20 09:20,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
121,S100ULN4,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G14976,30.0,04A000,30.0,,,2024-11-20 09:20,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
122,S100UF3M,E12473,,4010001031576.0,ＵＢＳアセット・マネジメント株式会社,G14158,30.0,07A000,120.0,2024-02-21,2024-08-20,2024-11-20 09:20,有価証券報告書（内国投資信託受益証券）－第7期(2024/02/21－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
123,S100UI8W,E12450,,6010401037394.0,ラッセル・インベストメント株式会社,G12616,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:21,有価証券報告書（内国投資信託受益証券）－第7期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
124,S100UT1B,E03645,85370.0,5110001022754.0,株式会社大光銀行,,10.0,042000,135.0,,,2024-11-20 09:21,確認書,,,,,,,0,0,0,0,1,0,0,0,1
125,S100UF3N,E12473,,4010001031576.0,ＵＢＳアセット・マネジメント株式会社,G14158,30.0,04A000,30.0,,,2024-11-20 09:21,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
126,S100UDHO,E15787,,1010701021680.0,楽天投信投資顧問株式会社,G07599,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:23,有価証券報告書（内国投資信託受益証券）－第15期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
127,S100UDHM,E15787,,1010701021680.0,楽天投信投資顧問株式会社,G07599,30.0,04A000,30.0,,,2024-11-20 09:23,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
128,S100UDGZ,E32011,,5010601048309.0,りそなアセットマネジメント株式会社,G13517,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:25,有価証券報告書（内国投資信託受益証券）－第5期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
129,S100UI8Z,E12450,,6010401037394.0,ラッセル・インベストメント株式会社,G12617,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:26,有価証券報告書（内国投資信託受益証券）－第7期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
130,S100UDGX,E32011,,5010601048309.0,りそなアセットマネジメント株式会社,G13517,30.0,04A000,30.0,,,2024-11-20 09:26,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
131,S100UDH1,E32011,,5010601048309.0,りそなアセットマネジメント株式会社,G13865,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:27,有価証券報告書（内国投資信託受益証券）－第4期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
132,S100UKQL,E11764,,1010401064261.0,Ｔ＆Ｄアセットマネジメント株式会社,G12171,30.0,07A000,120.0,2024-02-23,2024-08-22,2024-11-20 09:27,有価証券報告書（内国投資信託受益証券）－第16期(2024/02/23－2024/08/22),,,,,,,0,0,0,1,1,1,0,1,1
133,S100UDH0,E32011,,5010601048309.0,りそなアセットマネジメント株式会社,G13865,30.0,04A000,30.0,,,2024-11-20 09:27,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
134,S100UDH5,E32011,,5010601048309.0,りそなアセットマネジメント株式会社,G14926,30.0,07A000,120.0,2023-08-16,2024-08-20,2024-11-20 09:28,有価証券報告書（内国投資信託受益証券）－第1期(2023/08/16－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
135,S100UDH2,E32011,,5010601048309.0,りそなアセットマネジメント株式会社,G14926,30.0,04A000,30.0,,,2024-11-20 09:29,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
136,S100UKQI,E11764,,1010401064261.0,Ｔ＆Ｄアセットマネジメント株式会社,G12171,30.0,04A000,30.0,,,2024-11-20 09:29,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
137,S100UQGS,E09666,,9010001062807.0,アムンディ・ジャパン株式会社,G07497,30.0,04A000,30.0,,,2024-11-20 09:29,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
138,S100UTC5,E03259,74940.0,4020001007344.0,株式会社コナカ,,10.0,053000,180.0,,,2024-11-20 09:30,臨時報告書,,,,"第19条第2項第12号,第19条第2項第19号",,,0,0,0,1,1,0,0,1,1
139,S100UD2Z,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G01708,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:30,有価証券報告書（内国投資信託受益証券）－第26期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
140,S100UD2X,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G01708,30.0,04A000,30.0,,,2024-11-20 09:31,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
141,S100UD31,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G03079,30.0,07A000,120.0,2023-08-22,2024-08-20,2024-11-20 09:32,有価証券報告書（内国投資信託受益証券）－第23期(2023/08/22－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
142,S100UD30,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G03079,30.0,04A000,30.0,,,2024-11-20 09:32,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
143,S100UD33,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G08211,30.0,07A000,120.0,2024-02-21,2024-08-20,2024-11-20 09:33,有価証券報告書（内国投資信託受益証券）－第28期(2024/02/21－2024/08/20),,,,,,,0,0,0,1,1,1,0,1,1
144,S100USVZ,E32188,,2180001121833.0,株式会社マサユキコーポレーション,,60.0,010002,350.0,,,2024-11-20 09:34,変更報告書,E03289,,,,,,0,0,0,1,1,0,0,1,1
145,S100UD32,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G08211,30.0,04A000,30.0,,,2024-11-20 09:34,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
146,S100UD35,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G10316,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:35,半期報告書（内国投資信託受益証券）－第11期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
147,S100UD34,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G10316,30.0,04A000,30.0,,,2024-11-20 09:36,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
148,S100UM3M,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G13915,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:41,半期報告書（内国投資信託受益証券）－第5期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
149,S100UM3P,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G13915,30.0,04A000,30.0,,,2024-11-20 09:42,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
150,S100UM46,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G13916,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:43,半期報告書（内国投資信託受益証券）－第5期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
151,S100UM4A,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G13916,30.0,04A000,30.0,,,2024-11-20 09:44,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
152,S100USQR,E14843,,,グローバル・ファンズ・マネジメント・エス・エー,G06301,30.0,07C000,120.0,2023-05-21,2024-05-20,2024-11-20 09:44,有価証券報告書（外国投資信託受益証券）－第19期(2023/05/21－2024/05/20),,,,,,,0,0,0,0,1,1,0,0,1
153,S100USQS,E14843,,,グローバル・ファンズ・マネジメント・エス・エー,G06301,30.0,04C000,30.0,,,2024-11-20 09:45,有価証券届出書（外国投資信託受益証券）,,,,,,,0,0,0,0,1,1,0,0,1
154,S100URTI,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G02740,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:45,半期報告書（内国投資信託受益証券）－第24期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
155,S100URTK,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G02740,30.0,04A000,30.0,,,2024-11-20 09:46,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
156,S100UN9W,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G10953,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:48,半期報告書（内国投資信託受益証券）－第10期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
157,S100UN9Y,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G10953,30.0,04A000,30.0,,,2024-11-20 09:49,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
158,S100UNA2,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G03155,30.0,10A000,160.0,2024-02-21,2025-02-20,2024-11-20 09:50,半期報告書（内国投資信託受益証券）－第24期(2024/02/21－2025/02/20),,,,,,,0,0,0,1,1,0,0,1,1
159,S100UNA4,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G03155,30.0,04A000,30.0,,,2024-11-20 09:51,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
160,S100USWW,E12453,,9010001025953.0,ニッセイアセットマネジメント株式会社,G14864,30.0,995000,180.0,,,2024-11-20 09:52,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
161,S100UT71,E03641,85440.0,5040001000008.0,株式会社　京葉銀行,,10.0,043A00,160.0,2024-04-01,2025-03-31,2024-11-20 09:56,半期報告書－第119期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
162,S100UTB5,E23311,,,穐田　誉輝,,60.0,010002,350.0,,,2024-11-20 10:00,変更報告書,E36733,,,,S100MK7N,,0,0,0,1,1,1,0,1,1
163,S100UTCG,E37563,,2010401105122.0,インフォメティス株式会社,,10.0,024001,40.0,,,2024-11-20 10:00,訂正有価証券届出書（新規公開時）,,,,,S100UM7V,,0,0,0,1,1,1,0,1,1
164,S100UT7T,E03641,85440.0,5040001000008.0,株式会社　京葉銀行,,10.0,042000,135.0,,,2024-11-20 10:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
165,S100UT7B,E05556,33950.0,4260001004499.0,株式会社サンマルクホールディングス,,10.0,053000,180.0,,,2024-11-20 10:04,臨時報告書,,,,第19条第2項第8号の2,,,0,0,0,1,1,0,0,1,1
166,S100UT86,E01137,53330.0,3180001010829.0,日本碍子株式会社,,10.0,120003,100.0,,,2024-11-20 10:07,発行登録追補書類（株券､社債券等）,,,,,S100UCBI,,0,0,0,1,1,1,0,1,1
167,S100UTCK,E40136,,7010401180409.0,株式会社カブ＆ピース,,10.0,020001,40.0,,,2024-11-20 10:11,訂正有価証券届出書（通常方式）,,,,,S100ULVR,,0,0,0,1,1,1,0,1,1
168,S100UT2G,E37201,,,林雅之,,60.0,010002,350.0,,,2024-11-20 10:23,変更報告書,E37159,,,,,,0,0,0,1,1,1,0,1,1
169,S100UT5E,E10292,,,バーガンディ・アセット・マネジメント・リミテッド,,60.0,030002,350.0,,,2024-11-20 10:36,変更報告書（特例対象株券等）,E00725,,,,S100I8EI,,0,0,0,1,1,1,0,1,1
170,S100USSH,E37520,,,山本　賢治,,60.0,010002,350.0,,,2024-11-20 10:38,変更報告書,E32906,,,,,,0,0,0,1,1,1,0,1,1
171,S100UTCN,E31458,,,永田　豊志,,60.0,090001,360.0,,,2024-11-20 10:41,訂正報告書（大量保有報告書・変更報告書）,E27894,,,,S100UTAB,,0,0,0,1,1,0,0,1,1
172,S100UTC8,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 10:47,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100SPAC,,0,0,0,1,1,0,0,1,1
173,S100UTCZ,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 10:58,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100SPBZ,,0,0,0,1,1,0,0,1,1
174,S100UT4T,E03532,,6010001008845.0,株式会社みずほ銀行,,60.0,010002,350.0,,,2024-11-20 11:00,変更報告書,E01959,,,,,,0,0,0,1,1,1,0,1,1
175,S100UTCP,E03953,88600.0,1120101037457.0,フジ住宅株式会社,,10.0,170000,220.0,,,2024-11-20 11:07,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
176,S100UTD4,E03407,27670.0,2011001042870.0,円谷フィールズホールディングス株式会社,,10.0,043A01,170.0,,,2024-11-20 11:12,訂正半期報告書－第37期(2024/04/01－2025/03/31),,,,,S100URN2,,0,0,0,1,1,0,0,1,1
177,S100UTDB,E03407,27670.0,2011001042870.0,円谷フィールズホールディングス株式会社,,10.0,042200,135.0,,,2024-11-20 11:16,確認書,,,,,S100UTD4,,0,0,0,0,1,0,0,0,1
178,S100UTDJ,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-20 11:28,変更報告書（特例対象株券等）,E02060,,,,S100P7PT,,0,0,0,1,1,1,0,1,1
179,S100UT1X,E03810,,6010001074037.0,野村證券株式会社,,60.0,010002,350.0,,,2024-11-20 11:28,変更報告書,E02109,,,,S100S25T,,0,0,0,1,1,1,0,1,1
180,S100UTDE,E08844,,,石原　卓児,,60.0,010002,350.0,,,2024-11-20 11:35,変更報告書,E03416,,,,,,0,0,0,1,1,1,0,1,1
181,S100UTDN,E03810,,6010001074037.0,野村證券株式会社,,60.0,030002,350.0,,,2024-11-20 11:49,変更報告書（特例対象株券等）,E04236,,,,,,0,0,0,1,1,1,0,1,1
182,S100UT8E,E06264,,6010001098507.0,ＪＰモルガン・アセット・マネジメント株式会社,,60.0,030000,350.0,,,2024-11-20 11:50,大量保有報告書（特例対象株券等）,E02123,,,,,,0,0,0,1,1,1,0,1,1
183,S100UT8F,E06264,,6010001098507.0,ＪＰモルガン・アセット・マネジメント株式会社,,60.0,030002,350.0,,,2024-11-20 11:52,変更報告書（特例対象株券等）,E36190,,,,S100RVE8,,0,0,0,1,1,1,0,1,1
184,S100USV2,E09681,,,澤田　秀雄,,60.0,010002,350.0,,,2024-11-20 11:57,変更報告書,E03770,,,,,,0,0,0,1,1,0,0,1,1
185,S100UTD5,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 12:08,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100SRWS,,0,0,0,1,1,0,0,1,1
186,S100UTDX,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 12:12,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100SZ6U,,0,0,0,1,1,0,0,1,1
187,S100UTDV,E03626,,6010001008770.0,三菱ＵＦＪ信託銀行株式会社,G08003,30.0,06I001,130.0,,,2024-11-20 12:16,訂正有価証券報告書（内国信託受益証券等）－第14期(2023/01/21－2024/01/20)【みなし訂正有価証券届出書】,,,,,S100TASK,,0,0,0,0,1,1,0,0,1
188,S100UTDZ,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 12:16,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100SZYY,,0,0,0,1,1,0,0,1,1
189,S100UTDY,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 12:18,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100T0YH,,0,0,0,1,1,0,0,1,1
190,S100UTE0,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 12:19,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100T2SX,,0,0,0,1,1,0,0,1,1
191,S100UTE2,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 12:23,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100T87X,,0,0,0,1,1,0,0,1,1
192,S100UTE1,E37678,,,Ｓｅａｃａｓｔｌｅ　Ｓｉｎｇａｐｏｒｅ　Ｐｔｅ．Ｌｔｄ,,60.0,090001,360.0,,,2024-11-20 12:25,訂正報告書（大量保有報告書・変更報告書）,E03740,,,,S100T936,,0,0,0,1,1,0,0,1,1
